cluster_id,alarm_id,CLUSTER_LABEL,NOTE SPV
27557,"EFMTX,65ef058853da8b00018c3ae6",0,CORRELAZIONE ERRATA SU CLUSTER 27557
27557,"EFMTX,65ef05fa7a13f70001ba0d25",0,CORRELAZIONE ERRATA SU CLUSTER 27557
27557,"EFMTX,65ef076d53da8b00018c3d16",0,CORRELAZIONE OK CLUSTER 27557
27557,"EFMTX,65ef076d53da8b00018c3d1a",0,CORRELAZIONE OK CLUSTER 27557
27791,"EFMTX,65ef09a27a13f70001ba1061",0,CORRELAZIONE ERRATA SU CLUSTER 27791
27791,"EFMTX,65ef0a207a13f70001ba1125",0,CORRELAZIONE ERRATA SU CLUSTER 27791
27791,"EFMTX,65ef0a117a13f70001ba1118",0,CORRELAZIONE ERRATA SU CLUSTER 27791
27791,"EFMTX,65ef0a117a13f70001ba1116",0,CORRELAZIONE ERRATA SU CLUSTER 27791
27791,"EFMTX,65ef0a32ce901400013bd1e4",0,CORRELAZIONE ERRATA SU CLUSTER 27791
27791,"EFMTX,65ef0a777a13f70001ba1169",0,CORRELAZIONE ERRATA SU CLUSTER 27791
27791,"EFM,65ef0a3c7d879c0001f8ac5c",0,CORRELAZIONE ERRATA SU CLUSTER 27791
27791,"EFM,65ef0a3d7d879c0001f8ac5f",0,CORRELAZIONE ERRATA SU CLUSTER 27791
27791,"EFMTX,65ef0aec1cf17b0001682d99",0,CORRELAZIONE ERRATA SU CLUSTER 27791
27791,"EFMTX,65ef0b1b1cf17b0001682db5",0,CORRELAZIONE ERRATA SU CLUSTER 27791
27972,"EFMTX,65ef0d8df70d760001d5cc2e",0,CORRELAZIONE OK CLUSTER 27972
27972,"EFMTX,65ef0d8ba379550001bb6a79",0,CORRELAZIONE OK CLUSTER 27972
27972,"EFMTX,65ef0d87a379550001bb6a76",0,CORRELAZIONE OK CLUSTER 27972
27972,"EFMTX,65ef0d877a13f70001ba1452",0,CORRELAZIONE OK CLUSTER 27972
27972,"EFMTX,65ef0d78a379550001bb6a6e",0,CORRELAZIONE OK CLUSTER 27972
28068,"EFMTX,65ef0ef8a379550001bb6bad",0,CORRELAZIONE OK CLUSTER 28068
28068,"EFMTX,65ef10171cf17b00016831bb",0,CORRELAZIONE OK CLUSTER 28068
28068,"EFMTX,65ef11081cf17b00016832d7",0,CORRELAZIONE OK CLUSTER 28068
28068,"EFMTX,65ef12231cf17b000168339d",0,CORRELAZIONE OK CLUSTER 28068
28077,"EFMTX,65ef108347128a0001aa810a",0,CORRELAZIONE ERRATA SU CLUSTER 28077
28077,"EFM,65ef0fbc7d879c0001f8accd",0,CORRELAZIONE ERRATA SU CLUSTER 28077
28077,"EFMTX,65ef0f3dcd606500014b86d1",0,CORRELAZIONE ERRATA SU CLUSTER 28077
28077,"EFMTX,65ef11c7ce901400013bdbd8",0,CORRELAZIONE ERRATA SU CLUSTER 28077
28077,"EFM,65ef0fbb7d879c0001f8acca",0,CORRELAZIONE ERRATA SU CLUSTER 28077
28077,"EFMTX,65ef11c8ce901400013bdbda",0,CORRELAZIONE ERRATA SU CLUSTER 28077
28262,"EFMTX,65ef135dce901400013bddbf",0,CORRELAZIONE ERRATA SU CLUSTER 28262
28262,"EFMTX,65ef135c47128a0001aa82bb",0,CORRELAZIONE OK CLUSTER 28262
28262,"EFMTX,65ef135f47128a0001aa82be",0,CORRELAZIONE OK CLUSTER 28262
28262,"EFMTX,65ef136147128a0001aa82c5",0,CORRELAZIONE OK CLUSTER 28262
28262,"EFMTX,65ef136147128a0001aa82c9",0,CORRELAZIONE OK CLUSTER 28262
28262,"EFMTX,65ef13ad5e16e30001ac4598",-1,CORRELAZIONE ERRATA SU CLUSTER 28262
28387,"EFMTX,65ef15d153da8b00018c4ee4",0,CORRELAZIONE OK CLUSTER 28387
28387,"EFMTX,65ef15b8a379550001bb71e0",0,CORRELAZIONE OK CLUSTER 28387
28387,"EFMTX,65ef1665a379550001bb727e",0,CORRELAZIONE OK CLUSTER 28387
28474,"EFMTX,65ef1a6fcd606500014b916c",0,CORRELAZIONE OK CLUSTER 28474
28474,"EFMTX,65ef1a6fcd606500014b916e",0,CORRELAZIONE OK CLUSTER 28474
28474,"EFMTX,65ef188ba379550001bb74aa",0,CORRELAZIONE OK CLUSTER 28474
28474,"EFMTX,65ef1a357a13f70001ba1fd3",0,CORRELAZIONE ERRATA SU CLUSTER 28474
28474,"EFMTX,65ef1a357a13f70001ba1fd5",0,CORRELAZIONE ERRATA SU CLUSTER 28474
28624,"EFMTX,65ef1df81cf17b0001683d4f",0,CORRELAZIONE ERRATA SU CLUSTER 28624
28624,"EFMTX,65ef1d396423e50001f2f975",0,CORRELAZIONE ERRATA SU CLUSTER 28624
28624,"EFMTX,65ef1d3c6423e50001f2f980",0,CORRELAZIONE ERRATA SU CLUSTER 28624
28624,"EFMTX,65ef1d3c6423e50001f2f987",0,CORRELAZIONE ERRATA SU CLUSTER 28624
28624,"EFMTX,65ef1d146423e50001f2f954",0,CORRELAZIONE ERRATA SU CLUSTER 28624
28624,"EFMTX,65ef1d146423e50001f2f956",0,CORRELAZIONE ERRATA SU CLUSTER 28624
28624,"EFMTX,65ef1bf947128a0001aa8841",0,CORRELAZIONE ERRATA SU CLUSTER 28624
28624,"EFMTX,65ef1d13cd606500014b9506",0,CORRELAZIONE ERRATA SU CLUSTER 28624
